   13.4603 12.286 
 6.834 7.13056 
 -21.2198 20.2548 
 -8.92934 -9.07471 
 2.32694 2.29025 
 -4.71931 -4.80905 
 9.24008 8.30149 
 2.99595 2.29974 
 -1.97275 0.838673 
 3.39278 -3.15571 
 -3.1787 3.27636 
 4.41957 -3.95006 
 0.142452 0.992791 
 6.60558 6.72097 
 -1.94488 1.83251 
 -12.2039 -13.1935 
 -6.3526 6.74197 
 -0.414863 0.547588 
 2.51273 1.35253 
 -8.81265 8.84503 
 4.22299 4.4446 
 -9.56018 8.37925 
 -8.31131 -8.26544 
 -7.08573 7.90776 
 -5.10568 -5.71476 
 8.34366 -7.73645 
 2.1244 -1.65242 
 5.01738 3.88606 
 -3.84269 3.58109 
 -1.46657 1.42345 
 8.00409 7.90616 
 9.55377 8.15586 
 -6.22497 6.06722 
 -7.61362 -7.90897 
 7.56474 7.97439 
 2.08727 -1.65191 
 8.82751 -7.82732 
 -5.50086 6.29057 
 7.25475 -6.88675 
 -1.76256 -1.65151 
 -3.2633 -3.78163 
 -7.79901 -8.00198 
 -2.21403 -3.19211 
 2.36141 2.7675 
 -6.16459 5.60623 
 6.39263 -6.47115 
 -8.65352 8.00189 
 5.28671 -5.93931 
 1.26694 -0.503308 
 -1.35081 0.752364 
 6.02558 -6.95035 
 -8.07018 7.01069 
 3.52723 2.61373 
 4.1514 -4.42167 
 6.79548 -6.62501 
 12.9158 12.6572 
 6.46074 -7.96935 
 -5.79716 -4.10681 
 -8.29464 -7.92779 
 -8.74632 -8.08406 
 -1.00715 1.35976 
 -4.79853 4.12523 
 -6.81475 7.67972 
 -1.18287 -1.23252 
 2.85053 -0.797905 
 -4.05484 4.18685 
 10.0701 10.0954 
 2.01928 -1.7553 
 -12.4617 11.5114 
 -4.75216 -5.03262 
 8.17549 7.43785 
 -13.5737 -13.2586 
 -11.6621 -11.9981 
 0.00941654 -1.11932 
 -5.92231 5.20277 
 5.8077 6.15381 
 -17.0705 18.2926 
 -6.89923 6.88325 
 -6.22627 -6.80598 
 -0.35168 0.290936 
 -5.15509 -6.48147 
 21.2085 -21.0348 
 1.24063 0.922086 
 3.3533 -3.46672 
 -9.53016 8.06888 
 1.03833 0.27915 
 0.461185 0.0432382 
 -9.44835 -9.63763 
 -13.3797 -13.0794 
 1.37463 0.203917 
 -19.7709 19.2234 
 -5.05633 5.42261 
 8.68567 -8.79956 
 -5.08178 -5.52936 
 -3.60336 -3.53785 
 1.9498 -1.43825 
 -5.8423 -5.3726 
 -1.05222 -0.232036 
 15.5013 16.9225 
 -12.8672 11.6778 
 -5.97986 4.83368 
 5.13218 -4.75866 
 1.60498 2.23116 
 -0.258998 -1.28221 
 1.34426 -1.51752 
 4.44022 4.49825 
 -5.79171 -5.47191 
 -3.09232 2.74745 
 8.49262 -9.41656 
 -1.60297 -0.0934703 
 6.22685 -5.73906 
 9.72154 9.04712 
 -5.30608 4.94535 
 4.6413 -3.90126 
 4.865 -4.59545 
 -2.65778 3.09472 
 -0.740131 -1.01487 
 0.956781 0.673265 
 -7.92688 7.52793 
 13.2896 -13.2807 
 -0.696803 1.25383 
 2.40565 2.24374 
 -3.54578 -3.21678 
 9.57379 -10.3147 
 2.29123 -2.34258 
 6.06737 -6.76923 
 9.45908 9.6267 
 -10.5853 9.54993 
 -11.2631 10.0694 
 6.15977 6.7862 
 9.38939 -9.74085 
 5.85796 -5.6533 
 -1.82981 0.576756 
 7.13268 7.47828 
 0.501928 -1.00948 
 -7.23785 8.17966 
 8.74316 -9.53176 
 4.3755 4.43387 
 -0.715787 0.669359 
 1.49007 -1.22201 
 -7.77574 -8.27604 
 -6.16221 4.97466 
 7.30163 -7.69484 
 -5.19282 5.65544 
 -4.39217 -5.4946 
 9.85424 10.9864 
 1.12878 1.93103 
 -7.26858 -6.4529 
 -4.51164 -3.61068 
 -0.371622 -0.6976 
 -5.54104 5.90177 
 -3.39504 3.32451 
 8.7324 8.5617 
 2.23822 1.52469 
 10.7321 11.8272 
 2.35941 1.51002 
 -2.75307 2.97409 
 1.78363 -1.3031 
 -0.369022 0.132764 
 -7.10967 -7.19401 
 -13.6988 -12.9216 
 4.41614 4.61604 
 -4.24409 4.72641 
 3.52905 -2.07916 
 -3.57169 2.26884 
 -0.469554 -0.277649 
 -6.98689 5.871 
 7.02324 7.54303 
 -0.662028 -1.03285 
 -0.0188918 0.757922 
 -10.6236 -10.405 
 -8.28778 7.84322 
 -2.19288 -2.35364 
 6.13446 6.78061 
 -11.0308 12.2189 
 -5.07017 -5.17478 
 11.4371 11.5845 
 -4.68037 3.41183 
 0.394308 1.17655 
 -8.71188 8.24426 
 -4.30628 -3.69677 
 3.83451 -3.99273 
 7.19629 7.64948 
 -7.22529 7.82159 
 -4.81234 -3.73582 
 0.34993 -0.422691 
 9.25579 9.12636 
 -3.61672 4.51584 
 -9.79784 10.2986 
 -11.4197 10.8451 
 -3.17891 2.53489 
 7.07712 7.85088 
 -3.57763 3.41012 
 2.10964 -2.18927 
 -5.66659 6.50307 
 -3.77694 2.76851 
 -8.73555 -8.093 
 -4.64741 -3.43535 
 -6.84544 7.79503 
 -0.0508431 1.02466 
 12.2476 -11.3745 
 3.77989 3.348 
 2.50956 0.704396 
 7.58868 7.32907 
 -0.838904 -0.674096 
 2.20568 1.15346 
 8.40937 -8.92321 
 0.959779 1.31482 
 11.6059 12.2054 
 -8.11883 8.27424 
 10.3611 11.32 
 -7.93862 -8.53273 
 -7.81111 -8.522 
 2.79459 2.37747 
 1.91572 1.26501 
 17.5041 17.3697 
 12.0996 -13.0536 
 -9.13715 -9.89623 
 1.16393 -0.809979 
 -6.01214 -5.1689 
 -13.6571 14.6527 
 -3.17186 -3.90002 
 -8.44042 7.58221 
 4.34616 5.03005 
 -9.06379 -7.84661 
 0.798796 -0.339114 
 8.51526 8.85742 
 3.09059 2.96648 
 5.11652 -4.65476 
 0.862179 -0.684619 
 -7.37699 -7.62091 
 -3.34148 3.29534 
 -6.81581 -6.15846 
 9.97187 10.1488 
 0.896999 1.85535 
 -4.72911 5.0324 
 -3.67899 -3.83037 
 4.46471 -4.19206 
 4.29695 -6.26755 
 6.80424 6.80898 
 3.66886 -3.35683 
 13.7569 -14.3257 
 4.33186 -5.3536 
 -8.26153 8.3662 
 -15.601 -15.7079 
 -2.97241 -3.1482 
 -1.62487 -0.695988 
 3.05417 4.45485 
 5.19978 5.04019 
 0.864596 0.0152092 
 -11.633 11.7091 
 -1.86808 0.874264 
 -4.86683 -4.85286 
 -2.36407 2.81738 
 -8.53699 8.72976 
 3.79431 3.05956 
 -3.1708 -3.17073 
 3.79161 3.92547 
 6.85186 -7.04834 
 0.230467 0.618482 
 7.51703 -7.85589 
 -4.3311 -4.74245 
 2.24976 -2.70334 
 -8.36765 -9.2006 
 -9.6142 8.77972 
 11.4484 -11.8953 
 -0.134368 0.0353546 
 -4.12428 3.95506 
 1.75525 2.62865 
 -8.73382 9.00739 
 8.45461 8.52638 
 1.10068 -0.718072 
 0.563636 2.08663 
 -0.907247 1.55844 
 3.82905 -3.80901 
 7.34034 -7.3831 
 1.74899 3.39991 
 -7.13804 -6.87464 
 -0.231428 0.703548 
 9.14912 -8.76514 
 1.36915 0.904828 
 8.83498 8.52948 
 4.74186 -5.40834 
 1.82904 2.23791 
 -1.88272 1.59507 
 1.97349 1.92831 
 -4.67404 4.35179 
 0.252516 0.250341 
 -5.96224 6.78932 
 11.0341 -11.7247 
 3.07432 3.0001 
 -5.85203 -5.67957 
 2.34227 -1.35091 
 -16.278 -16.0608 
 -0.444055 0.764348 
 0.0575981 0.0560128 
 -1.04099 0.330596 
 8.35907 -8.5576 
 1.4005 0.821716 
 0.0974789 -0.125844 
 -0.060662 0.365968 
 8.74695 -7.76937 
 4.14757 3.57107 
 6.77704 5.66534 
 -14.4941 13.7376 
 -4.72206 -5.59441 
 0.930007 -0.407851 
 -1.79672 -0.978738 
 12.6229 13.2318 
 8.52096 -9.25187 
 -0.603803 -1.31997 
 -4.78609 -4.37852 
 10.6434 11.0556 
 11.1116 10.7123 
 1.55714 1.06976 
 -4.68806 4.25116 
 4.36591 -5.18178 
 -8.0664 7.56523 
 -9.57832 10.3197 
 5.06698 4.72046 
 -5.18144 4.47581 
 8.81646 9.12943 
 3.09955 -2.14045 
 8.91458 8.20139 
 -4.2381 -3.9769 
 -7.37061 8.67449 
 11.8723 -11.4351 
 -2.81554 2.472 
 -6.9196 -7.77249 
 -7.83596 7.36946 
 -1.34819 -1.36212 
 1.01073 -0.876462 
 0.726467 0.644553 
 4.61485 4.21523 
 -0.755911 1.23063 
 -4.74023 4.6311 
 3.58745 3.4337 
 4.36255 4.25193 
 -8.85394 9.3907 
 4.30138 -4.66301 
 -0.567673 -0.127424 
 0.703043 -0.710118 
 5.96518 6.02345 
 0.369091 -1.0319 
 4.12542 -4.05724 
 1.73959 1.66546 
 -0.552787 1.4498 
 -1.32422 0.0804532 
 -4.60792 -4.59204 
 -2.55357 2.91401 
 9.06706 -7.56161 
 -6.42794 -6.5442 
 -4.67786 -4.83266 
 1.87488 3.18897 
