   18.205381   -0.830334
    9.874435    0.209704
   -0.682361   29.326970
  -12.730782   -0.102794
    3.264848   -0.025947
   -6.737571   -0.063459
   12.403766   -0.663682
    3.744623   -0.492294
   -0.801916    1.987979
    0.167633   -4.630486
    0.069057    4.564413
    0.331991   -5.918221
    0.802738    0.601280
    9.423289    0.081593
   -0.079457    2.671023
  -17.958654   -0.699782
    0.275328    9.259262
    0.093851    0.680556
    2.733152   -0.820379
    0.022893   12.485869
    6.128908    0.156703
   -0.835042   12.685094
  -11.721529    0.032433
    0.581266   10.602002
   -7.651212   -0.430684
    0.429359  -11.370357
    0.333743   -2.670616
    6.295686   -0.799965
   -0.184984    5.249406
   -0.030490    2.043555
   11.250249   -0.069246
   12.522599   -0.988469
   -0.111546    8.691890
  -10.976134   -0.208843
   10.987823    0.289672
    0.307846   -2.644001
    0.707241  -11.776745
    0.558406    8.337803
    0.260216   -9.999556
   -2.414109    0.078525
   -4.981519   -0.366515
  -11.172987   -0.143526
   -3.822724   -0.691607
    3.626687    0.287154
   -0.394818    8.323224
   -0.055520   -9.096066
   -0.460772   11.777153
   -0.461458   -7.937995
    0.539967   -1.251752
   -0.423166    1.487169
   -0.653912   -9.175372
   -0.749168   10.663785
    4.342318   -0.645940
   -0.191114   -6.062074
    0.120538   -9.489715
   18.082818   -0.182868
   -1.066744  -10.203616
   -7.003161    1.195260
  -11.470991    0.259397
  -11.900881    0.468289
    0.249329    1.673657
   -0.476099    6.310053
    0.611630   10.249139
   -1.707937   -0.035107
    1.451425   -2.579833
    0.093345    5.827758
   14.259216    0.017876
    0.186665   -2.669028
   -0.671968   16.951508
   -6.918884   -0.198312
   11.040294   -0.521590
  -18.973297    0.222811
  -16.730235   -0.237591
   -0.784817   -0.798134
   -0.508795    7.866619
    8.458068    0.244740
    0.864111   25.005484
   -0.011299    9.745686
   -9.215194   -0.409921
   -0.042953    0.454398
   -8.228291   -0.937889
    0.122794  -29.870523
    1.529268   -0.225241
   -0.080200   -4.822484
   -1.033278   12.444397
    0.931598   -0.536820
    0.356681   -0.295533
  -13.495829   -0.133843
  -18.709419    0.212347
    1.116204   -0.827822
   -0.387117   27.573118
    0.259000    7.409726
   -0.080528  -12.363927
   -7.503212   -0.316483
   -5.049602    0.046324
    0.361722   -2.395717
   -7.930135    0.332126
   -0.908106    0.579958
   22.927081    1.004948
   -0.841060   17.355967
   -0.810471    7.646333
    0.264122   -6.993879
    2.712561    0.442778
   -1.089796   -0.723517
   -0.122513   -2.023585
    6.320454    0.041028
   -7.964579    0.226134
   -0.243864    4.129342
   -0.653329  -12.663701
   -1.199565    1.067378
    0.344915   -8.461174
   13.271449   -0.476885
   -0.255069    7.248856
    0.523291   -6.040502
    0.190601   -6.689548
    0.308962    4.067630
   -1.240974   -0.194270
    1.152617   -0.200476
   -0.282098   10.928202
    0.006250  -18.788041
    0.393878    1.379306
    3.287613   -0.114490
   -4.781858    0.232639
   -0.523895  -14.063272
   -0.036311   -3.276603
   -0.496293   -9.076847
   13.495683    0.118520
   -0.732117   14.237764
   -0.844040   15.084381
    9.154180    0.442951
   -0.248522  -13.527124
    0.144716   -8.139684
   -0.886045    1.701701
   10.331507    0.244378
   -0.358895   -1.068729
    0.665960   10.901823
   -0.557622  -12.922324
    6.229163    0.041270
   -0.032829    0.979446
    0.189552   -1.917730
  -11.350318   -0.353768
   -0.839722    7.874954
   -0.278044  -10.604105
    0.327127    7.670880
   -6.991000   -0.779532
   14.736580    0.800584
    2.163610    0.567275
   -9.702547    0.576773
   -5.743349    0.637071
   -0.756054   -0.230501
    0.255074    8.091289
   -0.049871    4.751445
   12.228777   -0.120707
    2.660784   -0.504543
   15.951842    0.774374
    2.736099   -0.600608
    0.156287    4.049715
    0.339791   -2.182646
   -0.167060    0.354816
  -10.114226   -0.059637
  -18.823469    0.549573
    6.386712    0.141348
    0.341053    6.343097
    1.025228   -3.965605
   -0.921254    4.129878
   -0.528352    0.135697
   -0.789060    9.091901
   10.299912    0.367546
   -1.198459   -0.262210
    0.522573    0.549290
  -14.869417    0.154563
   -0.314348   11.406339
   -3.214879   -0.113676
    9.132329    0.456896
    0.840098   16.440034
   -7.244278   -0.073970
   16.278742    0.104178
   -0.896994    5.722053
    1.110763    0.553127
   -0.330658   11.989797
   -5.659008    0.430988
   -0.111879   -5.534693
   10.497539    0.320455
    0.421646   10.639748
   -6.044461    0.761214
   -0.051450   -0.546326
   12.998140   -0.091524
    0.635775    5.750587
    0.354087   14.210332
   -0.406325   15.743568
   -0.455392    4.040268
   10.555693    0.547135
   -0.118448    4.941087
   -0.056307   -3.039793
    0.591478    8.605253
   -0.713064    4.628335
  -11.899583    0.454351
   -5.715375    0.857060
    0.671464   10.352375
    0.688592    0.760495
    0.617375  -16.703416
    5.040183   -0.305389
    2.272611   -1.276444
   10.548445   -0.183572
   -1.069852    0.116537
    2.375266   -0.744032
   -0.363342  -12.255989
    1.608384    0.251051
   16.837162    0.423950
    0.109894   11.591647
   15.330881    0.678015
  -11.646998   -0.420098
  -11.549254   -0.502670
    3.657198   -0.294949
    2.249110   -0.460121
   24.659493   -0.095047
   -0.674580  -17.786061
  -13.458629   -0.536751
    0.250278   -1.395761
   -7.906192    0.596261
    0.703951   20.018030
   -5.000577   -0.514889
   -0.606848   11.329706
    6.629985    0.483581
  -11.957456    0.860675
    0.325044   -0.804624
   12.284339    0.241942
    4.282993   -0.087758
    0.326515   -6.909341
    0.125554   -1.093751
  -10.605113   -0.172478
   -0.032624    4.692943
   -9.174199    0.464817
   14.227452    0.125095
    1.946203    0.677655
    0.214460    6.902427
